Name,Space addr,Space
Com_Prv_RxSigFlagS_AVL_BRTORQ_WHL_FS_LH_EXT_BundleEAFlexrayToAECANFD10msNo1_CHS1_Can_Network_1_CAN_Rx_st,0x7000d438,
Com_Prv_RxSigFlagS_AVL_BRTORQ_WHL_FS_LH_EXT_BundleEAFlexrayToAECANFD10msNo1_CHS2_Can_Network_4_CAN_Rx_st,0x7000d43c,
Com_Prv_RxSigFlagS_AVL_BRTORQ_WHL_FS_RH_EXT_BundleEAFlexrayToAECANFD10msNo1_CHS1_Can_Network_1_CAN_Rx_st,0x7000d440,
Com_Prv_RxSigFlagS_AVL_BRTORQ_WHL_FS_RH_EXT_BundleEAFlexrayToAECANFD10msNo1_CHS2_Can_Network_4_CAN_Rx_st,0x7000d444,
Com_Prv_RxSigFlagS_AVL_BRTORQ_WHL_RS_LH_EXT_BundleEAFlexrayToAECANFD10msNo1_CHS1_Can_Network_1_CAN_Rx_st,0x7000d448,
Com_Prv_RxSigFlagS_AVL_BRTORQ_WHL_RS_LH_EXT_BundleEAFlexrayToAECANFD10msNo1_CHS2_Can_Network_4_CAN_Rx_st,0x7000d44c,
Com_Prv_RxSigFlagS_AVL_BRTORQ_WHL_RS_RH_EXT_BundleEAFlexrayToAECANFD10msNo1_CHS1_Can_Network_1_CAN_Rx_st,0x7000d450,
Com_Prv_RxSigFlagS_AVL_BRTORQ_WHL_RS_RH_EXT_BundleEAFlexrayToAECANFD10msNo1_CHS2_Can_Network_4_CAN_Rx_st,0x7000d454,
Com_Prv_RxSigFlagS_AVL_LOGR_RW_TLT_RW_CHS1_Can_Network_1_CAN_Rx_st,0x7000d458,
Com_Prv_RxSigFlagS_AVL_RPM_WHL_FLH_AVL_RPM_WHL_CHS1_Can_Network_1_CAN_Rx_st,0x7000d45c,
Com_Prv_RxSigFlagS_AVL_RPM_WHL_FLH_AVL_RPM_WHL_CHS2_Can_Network_4_CAN_Rx_st,0x7000d460,
Com_Prv_RxSigFlagS_AVL_RPM_WHL_FRH_AVL_RPM_WHL_CHS1_Can_Network_1_CAN_Rx_st,0x7000d464,
Com_Prv_RxSigFlagS_AVL_RPM_WHL_FRH_AVL_RPM_WHL_CHS2_Can_Network_4_CAN_Rx_st,0x7000d468,
Com_Prv_RxSigFlagS_AVL_RPM_WHL_RLH_AVL_RPM_WHL_CHS1_Can_Network_1_CAN_Rx_st,0x7000d46c,
Com_Prv_RxSigFlagS_AVL_RPM_WHL_RLH_AVL_RPM_WHL_CHS2_Can_Network_4_CAN_Rx_st,0x7000d470,
Com_Prv_RxSigFlagS_AVL_RPM_WHL_RRH_AVL_RPM_WHL_CHS1_Can_Network_1_CAN_Rx_st,0x7000d474,
Com_Prv_RxSigFlagS_AVL_RPM_WHL_RRH_AVL_RPM_WHL_CHS2_Can_Network_4_CAN_Rx_st,0x7000d478,
Com_Prv_RxSigFlagS_AVL_VL_RPM_EWP_P1_WP_MCU_Status_LinPhysicalChannel_LIN_Rx_st,0x7000d47c,
Com_Prv_RxSigFlagS_AVL_VL_RPM_EWP_P2_WP_BAT_Status_LinPhysicalChannel_LIN_Rx_st,0x7000d480,
Com_Prv_RxSigFlagS_AVL_VL_RPM_EWP_P3_WP_WCC_Status_LinPhysicalChannel_LIN_Rx_st,0x7000d484,
Com_Prv_RxSigFlagS_Air_Spring_Status_ASU_St_Output_CHS1_Can_Network_1_CAN_Rx_st,0x7000d488,
Com_Prv_RxSigFlagS_BMS_BalanceSts_BMS_Sts_PT_Can_Network_2_CAN_Rx_st,0x7000d48c,
Com_Prv_RxSigFlagS_BMS_BatBalanceErr_BMS_Sts_PT_Can_Network_2_CAN_Rx_st,0x7000d490,
Com_Prv_RxSigFlagS_BMS_BatteryReplacement_BMS_WarnMsg_PT_Can_Network_2_CAN_Rx_st,0x7000d494,
Com_Prv_RxSigFlagS_BMS_CellHighVolErr_BMS_Error_PT_Can_Network_2_CAN_Rx_st,0x7000d498,
Com_Prv_RxSigFlagS_BMS_CellLowVolErr_BMS_Error_PT_Can_Network_2_CAN_Rx_st,0x7000d49c,
Com_Prv_RxSigFlagS_BMS_CellNumMaxCellVol_BMS_VolMeas_PT_Can_Network_2_CAN_Rx_st,0x7000d4a0,
Com_Prv_RxSigFlagS_BMS_CellNumMinCellVol_BMS_VolMeas_PT_Can_Network_2_CAN_Rx_st,0x7000d4a4,
Com_Prv_RxSigFlagS_BMS_CellVoltDiffErr_BMS_Error_PT_Can_Network_2_CAN_Rx_st,0x7000d4a8,
Com_Prv_RxSigFlagS_BMS_ChargeStopReq_BMS_ChgParamReq_PT_Can_Network_2_CAN_Rx_st,0x7000d4ac,
Com_Prv_RxSigFlagS_BMS_ChgCurrentReq_BMS_ChgParamReq_PT_Can_Network_2_CAN_Rx_st,0x7000d4b0,
Com_Prv_RxSigFlagS_BMS_ChgVoltageReq_BMS_ChgParamReq_PT_Can_Network_2_CAN_Rx_st,0x7000d4b4,
Com_Prv_RxSigFlagS_BMS_ContactorAging_BMS_HistData_PT_Can_Network_2_CAN_Rx_st,0x7000d4b8,
Com_Prv_RxSigFlagS_BMS_CoolPwrDemand_BMS_VCU_THMReq_PT_Can_Network_2_CAN_Rx_st,0x7000d4bc,
Com_Prv_RxSigFlagS_BMS_CoolantInletTemp_BMS_CoolantInletOutletTmp_PT_Can_Network_2_CAN_Rx_st,0x7000d4c0,
Com_Prv_RxSigFlagS_BMS_CoolantOutletTemp_BMS_CoolantInletOutletTmp_PT_Can_Network_2_CAN_Rx_st,0x7000d4c4,
Com_Prv_RxSigFlagS_BMS_DCFCNegRelayErr_BMS_RelayStatus_PT_Can_Network_2_CAN_Rx_st,0x7000d4c8,
Com_Prv_RxSigFlagS_BMS_DCFCNegRelayStatus_BMS_RelayStatus_PT_Can_Network_2_CAN_Rx_st,0x7000d4cc,
Com_Prv_RxSigFlagS_BMS_DCFCPosRelayErr_BMS_RelayStatus_PT_Can_Network_2_CAN_Rx_st,0x7000d4d0,
Com_Prv_RxSigFlagS_BMS_DCFCPosRelayStatus_BMS_RelayStatus_PT_Can_Network_2_CAN_Rx_st,0x7000d4d4,
Com_Prv_RxSigFlagS_BMS_DCPlugVol_BMS_HVMeas_PT_Can_Network_2_CAN_Rx_st,0x7000d4d8,
Com_Prv_RxSigFlagS_BMS_DisconnectRequestRsn_BMS_Sts_PT_Can_Network_2_CAN_Rx_st,0x7000d4dc,
Com_Prv_RxSigFlagS_BMS_EmergencyDisconnectRsn_BMS_Sts_PT_Can_Network_2_CAN_Rx_st,0x7000d4e0,
Com_Prv_RxSigFlagS_BMS_ErrLev_BMS_Sts_PT_Can_Network_2_CAN_Rx_st,0x7000d4e4,
Com_Prv_RxSigFlagS_BMS_FlowRateReq_BMS_VCU_THMReq_PT_Can_Network_2_CAN_Rx_st,0x7000d4e8,
Com_Prv_RxSigFlagS_BMS_FuseStatusErr_BMS_Error_PT_Can_Network_2_CAN_Rx_st,0x7000d4ec,
Com_Prv_RxSigFlagS_BMS_HVBusVol_BMS_HVMeas_PT_Can_Network_2_CAN_Rx_st,0x7000d4f0,
Com_Prv_RxSigFlagS_BMS_HVFuseVol_BMS_HVMeas_PT_Can_Network_2_CAN_Rx_st,0x7000d4f4,
Com_Prv_RxSigFlagS_BMS_HVILErr_BMS_Error_PT_Can_Network_2_CAN_Rx_st,0x7000d4f8,
Com_Prv_RxSigFlagS_BMS_HVILSts_BMS_Sts_PT_Can_Network_2_CAN_Rx_st,0x7000d4fc,
Com_Prv_RxSigFlagS_BMS_HVLinkVol_BMS_HVMeas_PT_Can_Network_2_CAN_Rx_st,0x7000d500,
Com_Prv_RxSigFlagS_BMS_HVOnOffSts_BMS_Sts_PT_Can_Network_2_CAN_Rx_st,0x7000d504,
Com_Prv_RxSigFlagS_BMS_HVPackVol_BMS_HVMeas_PT_Can_Network_2_CAN_Rx_st,0x7000d508,
Com_Prv_RxSigFlagS_BMS_HWCrashSts_BMS_Sts_PT_Can_Network_2_CAN_Rx_st,0x7000d50c,
Com_Prv_RxSigFlagS_BMS_HeatPwrDemand_BMS_VCU_THMReq_PT_Can_Network_2_CAN_Rx_st,0x7000d510,
Com_Prv_RxSigFlagS_BMS_IGNSts_BMS_Sts_PT_Can_Network_2_CAN_Rx_st,0x7000d514,
Com_Prv_RxSigFlagS_BMS_LimpHomeRsn_BMS_Sts_PT_Can_Network_2_CAN_Rx_st,0x7000d518,
Com_Prv_RxSigFlagS_BMS_LowBattery_BMS_WarnMsg_PT_Can_Network_2_CAN_Rx_st,0x7000d51c,
Com_Prv_RxSigFlagS_BMS_MainPosRelayErr_BMS_RelayStatus_PT_Can_Network_2_CAN_Rx_st,0x7000d520,
Com_Prv_RxSigFlagS_BMS_MainPosRelayStatus_BMS_RelayStatus_PT_Can_Network_2_CAN_Rx_st,0x7000d524,
Com_Prv_RxSigFlagS_BMS_MalfunctionSts_BMS_WarnMsg_PT_Can_Network_2_CAN_Rx_st,0x7000d528,
Com_Prv_RxSigFlagS_BMS_MaxCellTemp_BMS_CellTemp_PT_Can_Network_2_CAN_Rx_st,0x7000d52c,
Com_Prv_RxSigFlagS_BMS_MaxCellVol_BMS_VolMeas_PT_Can_Network_2_CAN_Rx_st,0x7000d530,
Com_Prv_RxSigFlagS_BMS_MaxChgCurrent10s_BMS_ChgParamReq_PT_Can_Network_2_CAN_Rx_st,0x7000d534,
Com_Prv_RxSigFlagS_BMS_MaxChgCurrent30s_BMS_ChgParamReq_PT_Can_Network_2_CAN_Rx_st,0x7000d538,
Com_Prv_RxSigFlagS_BMS_MaxChgCurrent5s_BMS_ChgParamReq_PT_Can_Network_2_CAN_Rx_st,0x7000d53c,
Com_Prv_RxSigFlagS_BMS_MaxChgCurrentLimPeak_BMS_ChgParamReq_PT_Can_Network_2_CAN_Rx_st,0x7000d540,
Com_Prv_RxSigFlagS_BMS_MaxChgCurrentLim_BMS_ChgParamReq_PT_Can_Network_2_CAN_Rx_st,0x7000d544,
Com_Prv_RxSigFlagS_BMS_MaxChgPwr10s_BMS_ChgParamReq_PT_Can_Network_2_CAN_Rx_st,0x7000d548,
Com_Prv_RxSigFlagS_BMS_MaxChgPwr30s_BMS_ChgParamReq_PT_Can_Network_2_CAN_Rx_st,0x7000d54c,
Com_Prv_RxSigFlagS_BMS_MaxChgPwr5s_BMS_ChgParamReq_PT_Can_Network_2_CAN_Rx_st,0x7000d550,
Com_Prv_RxSigFlagS_BMS_MaxChgPwrLimPeak_BMS_ChgParamReq_PT_Can_Network_2_CAN_Rx_st,0x7000d554,
Com_Prv_RxSigFlagS_BMS_MaxChgPwrLim_BMS_ChgParamReq_PT_Can_Network_2_CAN_Rx_st,0x7000d558,
Com_Prv_RxSigFlagS_BMS_MaxDischgCurrent10s_BMS_PowerCont_PT_Can_Network_2_CAN_Rx_st,0x7000d55c,
Com_Prv_RxSigFlagS_BMS_MaxDischgCurrent30s_BMS_PowerCont_PT_Can_Network_2_CAN_Rx_st,0x7000d560,
Com_Prv_RxSigFlagS_BMS_MaxDischgCurrent5s_BMS_PowerCont_PT_Can_Network_2_CAN_Rx_st,0x7000d564,
Com_Prv_RxSigFlagS_BMS_MaxDischgCurrentLimPeak_BMS_PowerCont_PT_Can_Network_2_CAN_Rx_st,0x7000d568,
Com_Prv_RxSigFlagS_BMS_MaxDischgCurrentLim_BMS_PowerCont_PT_Can_Network_2_CAN_Rx_st,0x7000d56c,
Com_Prv_RxSigFlagS_BMS_MaxDischgPwr10s_BMS_PowerCont_PT_Can_Network_2_CAN_Rx_st,0x7000d570,
Com_Prv_RxSigFlagS_BMS_MaxDischgPwr30s_BMS_PowerCont_PT_Can_Network_2_CAN_Rx_st,0x7000d574,
Com_Prv_RxSigFlagS_BMS_MaxDischgPwr5s_BMS_PowerCont_PT_Can_Network_2_CAN_Rx_st,0x7000d578,
Com_Prv_RxSigFlagS_BMS_MaxDischgPwrLimPeak_BMS_PowerCont_PT_Can_Network_2_CAN_Rx_st,0x7000d57c,
Com_Prv_RxSigFlagS_BMS_MaxDischgPwrLim_BMS_PowerCont_PT_Can_Network_2_CAN_Rx_st,0x7000d580,
Com_Prv_RxSigFlagS_BMS_MaxMinDiffCellTemp_BMS_CellTemp_PT_Can_Network_2_CAN_Rx_st,0x7000d584,
Com_Prv_RxSigFlagS_BMS_MaxMinDiffCellVol_BMS_VolMeas_PT_Can_Network_2_CAN_Rx_st,0x7000d588,
Com_Prv_RxSigFlagS_BMS_MinCellTemp_BMS_CellTemp_PT_Can_Network_2_CAN_Rx_st,0x7000d58c,
Com_Prv_RxSigFlagS_BMS_MinCellVol_BMS_VolMeas_PT_Can_Network_2_CAN_Rx_st,0x7000d590,
Com_Prv_RxSigFlagS_BMS_PackCurMeas_BMS_CurMeas_PT_Can_Network_2_CAN_Rx_st,0x7000d594,
Com_Prv_RxSigFlagS_BMS_PackHighVolErr_BMS_Error_PT_Can_Network_2_CAN_Rx_st,0x7000d598,
Com_Prv_RxSigFlagS_BMS_PackInsuErr_BMS_Error_PT_Can_Network_2_CAN_Rx_st,0x7000d59c,
Com_Prv_RxSigFlagS_BMS_PackInsuRes_BMS_Insulation_PT_Can_Network_2_CAN_Rx_st,0x7000d5a0,
Com_Prv_RxSigFlagS_BMS_PackLowVolErr_BMS_Error_PT_Can_Network_2_CAN_Rx_st,0x7000d5a4,
Com_Prv_RxSigFlagS_BMS_PackOverCurrErr_BMS_Error_PT_Can_Network_2_CAN_Rx_st,0x7000d5a8,
Com_Prv_RxSigFlagS_BMS_PackTempSts_BMS_WarnMsg_PT_Can_Network_2_CAN_Rx_st,0x7000d5ac,
Com_Prv_RxSigFlagS_BMS_PackTemp_BMS_CellTemp_PT_Can_Network_2_CAN_Rx_st,0x7000d5b0,
Com_Prv_RxSigFlagS_BMS_PreChgRelayErr_BMS_RelayStatus_PT_Can_Network_2_CAN_Rx_st,0x7000d5b4,
Com_Prv_RxSigFlagS_BMS_PreChgRelayStatus_BMS_RelayStatus_PT_Can_Network_2_CAN_Rx_st,0x7000d5b8,
Com_Prv_RxSigFlagS_BMS_ProbeHighTempErr_BMS_Error_PT_Can_Network_2_CAN_Rx_st,0x7000d5bc,
Com_Prv_RxSigFlagS_BMS_ProbeLowTempErr_BMS_Error_PT_Can_Network_2_CAN_Rx_st,0x7000d5c0,
Com_Prv_RxSigFlagS_BMS_ProbeNumMaxCellTemp_BMS_CellTemp_PT_Can_Network_2_CAN_Rx_st,0x7000d5c4,
Com_Prv_RxSigFlagS_BMS_ProbeNumMinCellTemp_BMS_CellTemp_PT_Can_Network_2_CAN_Rx_st,0x7000d5c8,
Com_Prv_RxSigFlagS_BMS_ProbeTempDiffErr_BMS_Error_PT_Can_Network_2_CAN_Rx_st,0x7000d5cc,
Com_Prv_RxSigFlagS_BMS_RemainChargeTime_BMS_ChgParamReq_PT_Can_Network_2_CAN_Rx_st,0x7000d5d0,
Com_Prv_RxSigFlagS_BMS_Reserved_signal1_BMS_WarnMsg_PT_Can_Network_2_CAN_Rx_st,0x7000d5d4,
Com_Prv_RxSigFlagS_BMS_Reserved_signal2_BMS_WarnMsg_PT_Can_Network_2_CAN_Rx_st,0x7000d5d8,
Com_Prv_RxSigFlagS_BMS_Reserved_signal3_BMS_WarnMsg_PT_Can_Network_2_CAN_Rx_st,0x7000d5dc,
Com_Prv_RxSigFlagS_BMS_Reserved_signal4_BMS_WarnMsg_PT_Can_Network_2_CAN_Rx_st,0x7000d5e0,
Com_Prv_RxSigFlagS_BMS_Reserved_signal5_BMS_WarnMsg_PT_Can_Network_2_CAN_Rx_st,0x7000d5e4,
Com_Prv_RxSigFlagS_BMS_SOE_BMS_Sts_PT_Can_Network_2_CAN_Rx_st,0x7000d5e8,
Com_Prv_RxSigFlagS_BMS_SOH_BMS_Sts_PT_Can_Network_2_CAN_Rx_st,0x7000d5ec,
Com_Prv_RxSigFlagS_BMS_ServiceDisconnectSts_BMS_Sts_PT_Can_Network_2_CAN_Rx_st,0x7000d5f0,
Com_Prv_RxSigFlagS_BMS_SocActualEst_BMS_Sts_PT_Can_Network_2_CAN_Rx_st,0x7000d5f4,
Com_Prv_RxSigFlagS_BMS_SocRelativeEst_BMS_Sts_PT_Can_Network_2_CAN_Rx_st,0x7000d5f8,
Com_Prv_RxSigFlagS_BMS_StartOfMeasument_STS_BMS_CurMeas_PT_Can_Network_2_CAN_Rx_st,0x7000d5fc,
Com_Prv_RxSigFlagS_BMS_SysSts_BMS_Sts_PT_Can_Network_2_CAN_Rx_st,0x7000d600,
Com_Prv_RxSigFlagS_BMS_ThermalRunaway_BMS_WarnMsg_PT_Can_Network_2_CAN_Rx_st,0x7000d604,
Com_Prv_RxSigFlagS_BMS_TotalNegRelayErr_BMS_RelayStatus_PT_Can_Network_2_CAN_Rx_st,0x7000d608,
Com_Prv_RxSigFlagS_BMS_TotalNegRelayStatus_BMS_RelayStatus_PT_Can_Network_2_CAN_Rx_st,0x7000d60c,
Com_Prv_RxSigFlagS_BMS_VCU_CoolingOnOffReq_BMS_VCU_THMReq_PT_Can_Network_2_CAN_Rx_st,0x7000d610,
Com_Prv_RxSigFlagS_BMS_VCU_HeatingOnOffReq_BMS_VCU_THMReq_PT_Can_Network_2_CAN_Rx_st,0x7000d614,
Com_Prv_RxSigFlagS_BMS_VCU_InsulationMonSts_BMS_Insulation_PT_Can_Network_2_CAN_Rx_st,0x7000d618,
Com_Prv_RxSigFlagS_BMS_Warning_Flag_5_BMS_WarnMsg_PT_Can_Network_2_CAN_Rx_st,0x7000d61c,
Com_Prv_RxSigFlagS_BMS_Warning_Flag_6_BMS_WarnMsg_PT_Can_Network_2_CAN_Rx_st,0x7000d620,
Com_Prv_RxSigFlagS_BMS_Warning_Flag_7_BMS_WarnMsg_PT_Can_Network_2_CAN_Rx_st,0x7000d624,
Com_Prv_RxSigFlagS_BMS_Warning_Flag_8_BMS_WarnMsg_PT_Can_Network_2_CAN_Rx_st,0x7000d628,
Com_Prv_RxSigFlagS_BMS_Warning_Flag_9_BMS_WarnMsg_PT_Can_Network_2_CAN_Rx_st,0x7000d62c,
Com_Prv_RxSigFlagS_BreakPedalPercentValid_EBCM_STATUS_CHS1_Can_Network_1_CAN_Rx_st,0x7000d630,
Com_Prv_RxSigFlagS_BreakPedalPercentValid_EBCM_STATUS_CHS2_Can_Network_4_CAN_Rx_st,0x7000d634,
Com_Prv_RxSigFlagS_BreakPedalPercent_EBCM_STATUS_CHS1_Can_Network_1_CAN_Rx_st,0x7000d638,
Com_Prv_RxSigFlagS_BreakPedalPercent_EBCM_STATUS_CHS2_Can_Network_4_CAN_Rx_st,0x7000d63c,
Com_Prv_RxSigFlagS_CCU_CoolingOnOffReq_Climate_Request_BCAN_Can_Network_3_CAN_Rx_st,0x7000d640,
Com_Prv_RxSigFlagS_CCU_DemistOnOffReq_Climate_Request_BCAN_Can_Network_3_CAN_Rx_st,0x7000d644,
Com_Prv_RxSigFlagS_CCU_HeatingOnOffReq_Climate_Request_BCAN_Can_Network_3_CAN_Rx_st,0x7000d648,
Com_Prv_RxSigFlagS_CDC_Status_ASU_St_Output_CHS1_Can_Network_1_CAN_Rx_st,0x7000d64c,
Com_Prv_RxSigFlagS_CHSKM_BMS_WarnMsg_BMS_WarnMsg_PT_Can_Network_2_CAN_Rx_st,0x7000d650,
Com_Prv_RxSigFlagS_CLT_Control_IGBT_Duty_l_CLT_HTR_STATUS_1_LinPhysicalChannel_LIN_Rx_st,0x7000d654,
Com_Prv_RxSigFlagS_CLT_Control_Target_Power_I_CLT_HTR_STATUS_1_LinPhysicalChannel_LIN_Rx_st,0x7000d658,
Com_Prv_RxSigFlagS_CLT_Fail_CoolantTempSen_l_CLT_HTR_STATUS_2_LinPhysicalChannel_LIN_Rx_st,0x7000d65c,
Com_Prv_RxSigFlagS_CLT_Fail_HVCurSen_l_CLT_HTR_STATUS_2_LinPhysicalChannel_LIN_Rx_st,0x7000d660,
Com_Prv_RxSigFlagS_CLT_Fail_HVSen_l_CLT_HTR_STATUS_2_LinPhysicalChannel_LIN_Rx_st,0x7000d664,
Com_Prv_RxSigFlagS_CLT_Fail_IGBTDriverIC_l_CLT_HTR_STATUS_2_LinPhysicalChannel_LIN_Rx_st,0x7000d668,
Com_Prv_RxSigFlagS_CLT_Fail_IGBTOpen_l_CLT_HTR_STATUS_2_LinPhysicalChannel_LIN_Rx_st,0x7000d66c,
Com_Prv_RxSigFlagS_CLT_Fail_IGBTShort_l_CLT_HTR_STATUS_2_LinPhysicalChannel_LIN_Rx_st,0x7000d670,
Com_Prv_RxSigFlagS_CLT_Fail_LVSen_l_CLT_HTR_STATUS_2_LinPhysicalChannel_LIN_Rx_st,0x7000d674,
Com_Prv_RxSigFlagS_CLT_Fail_PCBTempSen_l_CLT_HTR_STATUS_2_LinPhysicalChannel_LIN_Rx_st,0x7000d678,
Com_Prv_RxSigFlagS_CLT_Fault_CoolantOverTemp_l_CLT_HTR_STATUS_2_LinPhysicalChannel_LIN_Rx_st,0x7000d67c,
Com_Prv_RxSigFlagS_CLT_Fault_Flag_l_CLT_HTR_STATUS_2_LinPhysicalChannel_LIN_Rx_st,0x7000d680,
Com_Prv_RxSigFlagS_CLT_Fault_HVOverCur_l_CLT_HTR_STATUS_2_LinPhysicalChannel_LIN_Rx_st,0x7000d684,
Com_Prv_RxSigFlagS_CLT_Fault_HVOver_l_CLT_HTR_STATUS_2_LinPhysicalChannel_LIN_Rx_st,0x7000d688,
Com_Prv_RxSigFlagS_CLT_Fault_HVUnder_l_CLT_HTR_STATUS_2_LinPhysicalChannel_LIN_Rx_st,0x7000d68c,
Com_Prv_RxSigFlagS_CLT_Fault_LVOver_l_CLT_HTR_STATUS_2_LinPhysicalChannel_LIN_Rx_st,0x7000d690,
Com_Prv_RxSigFlagS_CLT_Fault_LVUnder_l_CLT_HTR_STATUS_2_LinPhysicalChannel_LIN_Rx_st,0x7000d694,
Com_Prv_RxSigFlagS_CLT_Fault_LostCtrlMsg_l_CLT_HTR_STATUS_2_LinPhysicalChannel_LIN_Rx_st,0x7000d698,
Com_Prv_RxSigFlagS_CLT_Fault_NoFlowing_l_CLT_HTR_STATUS_2_LinPhysicalChannel_LIN_Rx_st,0x7000d69c,
Com_Prv_RxSigFlagS_CLT_Fault_PCBTempOver_l_CLT_HTR_STATUS_2_LinPhysicalChannel_LIN_Rx_st,0x7000d6a0,
Com_Prv_RxSigFlagS_CLT_HV_Current_l_A_l_CLT_HTR_STATUS_1_LinPhysicalChannel_LIN_Rx_st,0x7000d6a4,
Com_Prv_RxSigFlagS_CLT_HV_Power_W_l_CLT_HTR_STATUS_1_LinPhysicalChannel_LIN_Rx_st,0x7000d6a8,
Com_Prv_RxSigFlagS_CLT_High_Voltage_V_l_CLT_HTR_STATUS_1_LinPhysicalChannel_LIN_Rx_st,0x7000d6ac,
Com_Prv_RxSigFlagS_CLT_Inlet_Temp_DegC_l_CLT_HTR_STATUS_2_LinPhysicalChannel_LIN_Rx_st,0x7000d6b0,
Com_Prv_RxSigFlagS_CLT_LIN_Com_Err_Flag_l_CLT_HTR_STATUS_2_LinPhysicalChannel_LIN_Rx_st,0x7000d6b4,
Com_Prv_RxSigFlagS_CLT_Low_Voltage_V_l_CLT_HTR_STATUS_1_LinPhysicalChannel_LIN_Rx_st,0x7000d6b8,
Com_Prv_RxSigFlagS_CLT_Middle_Temp_DegC_l_CLT_HTR_STATUS_2_LinPhysicalChannel_LIN_Rx_st,0x7000d6bc,
Com_Prv_RxSigFlagS_CLT_Outlet_Temp_DegC_l_CLT_HTR_STATUS_2_LinPhysicalChannel_LIN_Rx_st,0x7000d6c0,
Com_Prv_RxSigFlagS_CLT_PCB_Temp_DegC_l_CLT_HTR_STATUS_2_LinPhysicalChannel_LIN_Rx_st,0x7000d6c4,
Com_Prv_RxSigFlagS_CLT_SoftwareVersion_Num_l_CLT_HTR_STATUS_2_LinPhysicalChannel_LIN_Rx_st,0x7000d6c8,
Com_Prv_RxSigFlagS_CLT_Status_CLT_HTR_STATUS_1_LinPhysicalChannel_LIN_Rx_st,0x7000d6cc,
Com_Prv_RxSigFlagS_COMM_ERR_EWP_P1_WP_MCU_Status_LinPhysicalChannel_LIN_Rx_st,0x7000d6d0,
Com_Prv_RxSigFlagS_COMM_ERR_EWP_P2_WP_BAT_Status_LinPhysicalChannel_LIN_Rx_st,0x7000d6d4,
Com_Prv_RxSigFlagS_COMM_ERR_EWP_P3_WP_WCC_Status_LinPhysicalChannel_LIN_Rx_st,0x7000d6d8,
Com_Prv_RxSigFlagS_CRC_BMS_CellTemp_BMS_CellTemp_PT_Can_Network_2_CAN_Rx_st,0x7000d6dc,
Com_Prv_RxSigFlagS_CRC_BMS_ChgParamReq_BMS_ChgParamReq_PT_Can_Network_2_CAN_Rx_st,0x7000d6e0,
Com_Prv_RxSigFlagS_CRC_BMS_CoolantInletOutletTmp_BMS_CoolantInletOutletTmp_PT_Can_Network_2_CAN_Rx_st,0x7000d6e4,
Com_Prv_RxSigFlagS_CRC_BMS_CurMeas_BMS_CurMeas_PT_Can_Network_2_CAN_Rx_st,0x7000d6e8,
Com_Prv_RxSigFlagS_CRC_BMS_Error_BMS_Error_PT_Can_Network_2_CAN_Rx_st,0x7000d6ec,
Com_Prv_RxSigFlagS_CRC_BMS_HVMeas_BMS_HVMeas_PT_Can_Network_2_CAN_Rx_st,0x7000d6f0,
Com_Prv_RxSigFlagS_CRC_BMS_HistData_BMS_HistData_PT_Can_Network_2_CAN_Rx_st,0x7000d6f4,
Com_Prv_RxSigFlagS_CRC_BMS_Insulation_BMS_Insulation_PT_Can_Network_2_CAN_Rx_st,0x7000d6f8,
Com_Prv_RxSigFlagS_CRC_BMS_PowerCont_BMS_PowerCont_PT_Can_Network_2_CAN_Rx_st,0x7000d6fc,
Com_Prv_RxSigFlagS_CRC_BMS_RelayStatus_BMS_RelayStatus_PT_Can_Network_2_CAN_Rx_st,0x7000d700,
Com_Prv_RxSigFlagS_CRC_BMS_Sts_BMS_Sts_PT_Can_Network_2_CAN_Rx_st,0x7000d704,
Com_Prv_RxSigFlagS_CRC_BMS_VCU_THMReq_BMS_VCU_THMReq_PT_Can_Network_2_CAN_Rx_st,0x7000d708,
Com_Prv_RxSigFlagS_CRC_BMS_VolMeas_BMS_VolMeas_PT_Can_Network_2_CAN_Rx_st,0x7000d70c,
Com_Prv_RxSigFlagS_CRC_CLAMP_STAT_CLAMP_STAT_BCAN_Can_Network_3_CAN_Rx_st,0x7000d710,
Com_Prv_RxSigFlagS_CRC_SFA_SteerWheel_Info_SFA_SteerWheel_Info_CHS1_Can_Network_1_CAN_Rx_st,0x7000d714,
Com_Prv_RxSigFlagS_CRC_SFA_SteerWheel_Info_SFA_SteerWheel_Info_CHS2_Can_Network_4_CAN_Rx_st,0x7000d718,
Com_Prv_RxSigFlagS_CRC_ST_GWS_ST_GWS_BCAN_Can_Network_3_CAN_Rx_st,0x7000d71c,
Com_Prv_RxSigFlagS_CompSpd_Est_EAC_Status_LinPhysicalChannel_LIN_Rx_st,0x7000d720,
Com_Prv_RxSigFlagS_Comp_HvInterlock_Stat_EAC_Status_LinPhysicalChannel_LIN_Rx_st,0x7000d724,
Com_Prv_RxSigFlagS_Comp_Oprtn_Stat_EAC_Status_LinPhysicalChannel_LIN_Rx_st,0x7000d728,
Com_Prv_RxSigFlagS_Crash_ST_Inv_Operation_FB_PT_Can_Network_2_CAN_Rx_st,0x7000d72c,
Com_Prv_RxSigFlagS_DCDC_CoolPwrDemand_DCDC_VCU_Temperature_Fbk_PT_Can_Network_2_CAN_Rx_st,0x7000d730,
Com_Prv_RxSigFlagS_DCDC_EnableDCDCFbk_DCDC_VCU_Req_Fbk_PT_Can_Network_2_CAN_Rx_st,0x7000d734,
